대피소명,주소,위도,경도,유형
세종문화회관 지하2층 세종?충무공이야기 전시관,서울특별시 종로구 세종대로 175(세종로),36.6684221632717,126.97543933322012,민방위대피시설
이촌2동주민센터(지하1~2층),"서울특별시 용산구 이촌로18길 20, 이촌2동 주민센터 지하1~2층 (이촌동)",36.62241569397321,126.95444861896256,민방위대피시설
청파동주민센터(지하1~2층),"서울특별시 용산구 청파로49길 6, 청파동 주민센터 지하 1~2층 (청파동2가)",36.64165167710342,126.96945069532534,민방위대피시설
마곡13단지힐스테이트마스터 지하주차장 1~2층,"서울특별시 강서구 마곡중앙1로 71 (마곡동, 마곡13단지힐스테이트마스터)",36.65395794650079,126.8197410623779,민방위대피시설
효창동 청마루아파트(지하1~2층),"서울특별시 용산구 백범로 250 (효창동, 세양청마루아파트)",36.63692932256552,126.95669227189524,민방위대피시설
씨제이나인파크(지하1~3층),"서울특별시 용산구 백범로90다길 12, 지하1~3층 (문배동, 용산씨제이나인파크)",36.63226487997159,126.96875543805912,민방위대피시설
브라운스톤남산아파트(지하2층),"서울특별시 용산구 후암로 65 (후암동, 브라운스톤 남산아파트)",36.64750888556605,126.97575581402336,민방위대피시설
우이신설경전철 북한산보국문역(지하1층~지하2층),"서울특별시 성북구 보국문로 지하 88, 북한산보국문역 (정릉동)",36.70828432629988,127.00744628992014,민방위대피시설
이촌동 LG한강자이아파트(지하1~2층),"서울특별시 용산구 이촌로64길 15, 지하 1~!층 (이촌동, 엘지한강자이아파트)",36.61612533442028,126.97066881609736,민방위대피시설
한남동 현대홈타운(지하1~2층),"서울특별시 용산구 장문로 141, 지하 1~2층 (한남동, 한남힐스테이트)",36.6246201245525,127.0030229377222,민방위대피시설
서빙고 금호베스트빌(지하1~2층),"서울특별시 용산구 서빙고로51길 68-14 (서빙고동, 금호베스트빌)",36.619036089778646,126.99128933017414,민방위대피시설
국립중앙박물관(지하1~2층),"서울특별시 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)",36.61921530340605,126.98166528163355,민방위대피시설
서빙고동주민센터(지하1~2층),"서울특별시 용산구 서빙고로 279 (서빙고동, 서빙고동주민센터)",36.616666565346016,126.99390081802116,민방위대피시설
용문동주민센터(지하1층~지하3층),"서울특별시 용산구 새창로12길 13 (도원동, 용문동 주민센터)",36.63513939864802,126.95728372476174,민방위대피시설
숙대입구역(지하1~2층),"서울특별시 용산구 한강대로 지하306, 숙대입구역 지하1~2층 (갈월동)",36.641746976693774,126.9714921561683,민방위대피시설
언주역 지하1층,"서울특별시 강남구 봉은사로 지하 201 (논현동, 언주역)",36.60367868321877,127.0330711466115,민방위대피시설
용산도서관 민방위대피시설(지하1층),"서울특별시 용산구 두텁바위로 160 (후암동, 용산도서관)",36.64820557850871,126.97952376427703,민방위대피시설
녹사평역(지하1~5층),"서울특별시 용산구 녹사평대로 지하195, 6호선 녹사평역 지하1~5층 (용산동4가)",36.63062460014286,126.98491611712372,민방위대피시설
구의3동주민센터 지하주차장 1~2층,"서울특별시 광진구 강변역로 17 (구의동, 구의제3동 복합청사)",36.6341856585275,127.0901010506932,민방위대피시설
남영동주민센터(지하1층),"서울특별시 용산구 두텁바위로 25, 남영동 주민센터 지하1층층 (갈월동)",36.64196605766694,126.97434191990696,민방위대피시설
강동리엔파크 14단지 지하주차장 1~2층,"서울특별시 강동구 고덕로98길 160 (상일동, 강동리엔파크14단지)",36.64771639871409,127.17779013605146,민방위대피시설
개포동역(지하1층),"서울특별시 강남구 개포로 지하 420 (개포동, 개포동역)",36.58615142083683,127.06807910551515,민방위대피시설
효창공원앞역(지하1~3층),"서울특별시 용산구 백범로 지하 287 (효창동, 6호선효창공원앞역)",36.63580348938663,126.96066493922748,민방위대피시설
도원삼성래미안아파트(지하1층~지하4층),"서울특별시 용산구 새창로 70 (도원동, 삼성래미안아파트)",36.63447737571437,126.95506507935912,민방위대피시설
삼각지역(지하1~4층),"서울특별시 용산구 한강대로 지하180, 4호선 삼각지역 지하1~4층 (한강로1가)",36.63083313602556,126.97275860523602,민방위대피시설
신용산역(지하1~2층),"서울특별시 용산구 한강대로 지하112, 4호선 신용산역 지하1~2층 (한강로2가)",,,민방위대피시설
LS용산타워(국제빌딩)(지하1~4층),"서울특별시 용산구 한강대로 92, LS용산타워 지하1~4층 (한강로2가)",36.6243728360343,126.96757187198938,민방위대피시설
지하철 이촌역(지하1~2층),"서울특별시 용산구 서빙고로 지하83, 4호선 이촌역 지하1~2층 (용산동5가)",36.6181282175848,126.97488961966717,민방위대피시설
월계역신도브래뉴아파트 지하1층 주차장,"서울특별시 노원구 광운로 132 (월계동, 월계역신도브래뉴)",36.72523164152146,127.05720321211231,민방위대피시설
이촌동 대림아파트(지하1~2층),"서울특별시 용산구 이촌로2가길 122, 지하1~2층 (이촌동, 대림아파트)",36.62139726114975,126.954680866883,민방위대피시설
이촌동 현대한강아파트(지하1~2층),"서울특별시 용산구 이촌로34길 29, 지하1~2층 (이촌동, 현대한강아파트)",36.61950258878254,126.95729729883666,민방위대피시설
이촌동 북한강아파트( 지하1~2층),"서울특별시 용산구 이촌로2가길 66, 지하1~2층 (이촌동, 북한강아파트)",36.62348720829572,126.95356052480108,민방위대피시설
성산e편한세상2차(지하1층주차장),"서울특별시 마포구 월드컵북로 216 (성산동, 성산2차 e편한세상)",36.66595009678822,126.90569609703692,민방위대피시설
경희궁롯데캐슬아파트 지하2층,"서울특별시 종로구 통일로 230 (무악동, 경희궁롯데캐슬)",36.67000339604243,126.95903032337938,민방위대피시설
성신여자대학교교직원주차장(수정관) 지하 2층,"서울특별시 성북구 보문로34다길 2 (돈암동, 성신여자대학교)",36.68812837781095,127.02098136480484,민방위대피시설
인왕산2차 아이파크아파트 지하1층,"서울특별시 종로구 통일로18길 34, 201동 지하1층 (무악동, 인왕산2차아이파크아파트)",36.67192406513552,126.95930742609713,민방위대피시설
청화아파트(지하1층),"서울특별시 용산구 장문로 27, 청화아파트 지하층 (이태원동, 청화아파트)",36.62612709850866,126.99408925242167,민방위대피시설
해밀턴호텔(지하3~4층),"서울특별시 용산구 이태원로 179, 해밀톤호텔 (본관) 지하 3~4층 (이태원동)",36.63092382707536,126.99315626818849,민방위대피시설
삼환로즈빌아파트(지하1~2층주차장),"서울특별시 구로구 경인로 343 (고척동, 삼환로즈빌)",36.59404248931171,126.85893475594632,민방위대피시설
월드타운대림아파트(지하1층주차장),"서울특별시 마포구 월드컵북로30길 9-22 (성산동, 성산월드타운대림아파트)",36.66553114079651,126.9085484059247,민방위대피시설
관악드림타운(아) 지하주차장3 (지하1~3층),서울특별시 관악구 성현로 80 (봉천동),36.585941225522376,126.95042195331408,민방위대피시설
관악드림타운(아) 지하주차장6 (지하1~3층),서울특별시 관악구 성현로 80 (봉천동),36.585941225522376,126.95042195331408,민방위대피시설
관악드림타운(아) 지하주차장9 (지하1~3층),서울특별시 관악구 성현로 80 (봉천동),36.585941225522376,126.95042195331408,민방위대피시설
아미여성병원,"서울특별시 노원구 노원로 416 (상계동, 모네여성병원)",36.74991418000464,127.06631574245397,민방위대피시설
삼창아파트 지하1층,"서울특별시 노원구 광운로2가길 22 (월계동, 삼창아파트)",36.7138768957604,127.058329067873,민방위대피시설
새솔금호아파트 지하1~3주차장,"서울특별시 구로구 공원로 35 (구로동, 새솔금호아파트)",36.59617106421561,126.8908274667403,민방위대피시설
신안타워 지하2~4주차장,"서울특별시 구로구 구로중앙로 68 (구로동, 신안타워)",36.59201666461274,126.88935818114112,민방위대피시설
르메이에르아파트 지하주차장 1층,"서울특별시 동작구 사당로20길 119 (사당동, 르메이에르)",36.574589835640346,126.97323092465815,민방위대피시설
푸른마을동아아파트(101~107동)지하1~3층주차장,"서울특별시 성북구 서경로 31 (정릉동, 푸른마을 동아아파트)",36.70368605669178,127.01332980888104,민방위대피시설
정릉중앙하이츠빌1단지(101~105동) 지하주차장3층,"서울특별시 성북구 아리랑로19길 60 (정릉동, 중앙하이츠빌1단지아파트)",36.69897430934042,127.00857140819828,민방위대피시설
"일신건영아파트 지하1,2주차장","서울특별시 구로구 새말로9길 22 (구로동, 일신건영아파트)",36.59984062729139,126.88631515760888,민방위대피시설
SH스카이아파트 주차장-수유1동(지하1층),"서울특별시 강북구 인수봉로23가길 3 (수유동, SH스카이)",36.72380743869397,127.01094157994108,민방위대피시설
성산현대2차아파트(지하1층주차장),"서울특별시 마포구 성암로 79 (중동, 성산2차현대아파트)",36.66662700581483,126.90889773207708,민방위대피시설
구로리어린이공원 지하주차장(지하1~3층),"서울특별시 구로구 구로중앙로 13 (구로동, 구로리공원)",36.58705878131555,126.89210699081504,민방위대피시설
원효로2동 주민센터 지하주차장 1층,"서울특별시 용산구 효창원로8길 3, 원효로제2동 주민센터 지하1층 (산천동)",36.63052445893168,126.95133884226996,민방위대피시설
삼성아파트 지하주차장 1층,"서울특별시 동작구 사당로26길 130-6 (사당동, 삼성아파트)",36.57420615447397,126.97712582581929,민방위대피시설
관악드림타운(아) 지하주차장10 (지하1~3층),서울특별시 관악구 성현로 80 (봉천동),36.585941225522376,126.95042195331408,민방위대피시설
범천타워 지하 1~4층,서울특별시 광진구 천호대로 572 (능동),36.65217642960225,127.0794869322342,민방위대피시설
한국성서대학교 밀알관 지하2층 주차장,"서울특별시 노원구 동일로214길 32, 한국성서대학교 (상계동)",36.74479825980849,127.06269809676584,민방위대피시설
"용신e편한세상센트럴포레 지하주차장 지하 1,2,3층","서울특별시 동대문구 무학로 91(용두동, e편한세상 청계센트럴포레 아파트)",36.668328731030925,127.0286113884868,민방위대피시설
우이제일교회 사회복지관(지하1층) - 우이동,"서울특별시 강북구 삼양로163길 63 (우이동, 우이제일교회 사회복지관)",36.7555121958378,127.00985241736436,민방위대피시설
정우빌딩(지하2층 주차장),"서울특별시 마포구 토정로37길 46(도화동, 정우빌딩)",36.63870354395966,126.94719826516608,민방위대피시설
래미안베라힐즈 지하1층~3층,"서울특별시 은평구 통일로 630 (녹번동, 래미안베라힐즈)",36.70033642372296,126.9361184391866,민방위대피시설
하계역(지하철 7호선) 지하2층,"서울특별시 노원구 동일로 지하 1196 (하계동, 하계역)",36.73144914264333,127.06693857909497,민방위대피시설
씨티극동아파트 전체 동의 지하주차장 지하1층,"서울특별시 송파구 한가람로 478 (풍납동, 씨티극동아파트)",36.635790217072056,127.11603429991249,민방위대피시설
능동 주민센터 지하 1층,"서울특별시 광진구 천호대로112길 55, 능동주민센터 (능동)",36.64994953235341,127.07882010321218,민방위대피시설
"제기 이수브라운아파트 지하주차장 지하1,2층","서울특별시 동대문구 왕산로23길 89 (제기동, 이수브라운스톤)",36.67838760300496,127.03290284300544,민방위대피시설
마장에스에이치빌 지하주차장(지하1층),"서울특별시 성동구 마조로15가길 23, 지하1층 (마장동, 마장 에스에이치빌)",36.6605992206756,127.03873946137509,민방위대피시설
은천1단지아파트 지하3층주차장,"서울특별시 관악구 인헌12길 46-2 (봉천동, 은천아파트)",36.56756044667706,126.96448798028928,민방위대피시설
"삼각산아이원아파트 주차장(104,105,106-지하3)","서울특별시 강북구 삼양로19길 113 (미아동, 삼각산아이원아파트)",36.71141905614045,127.01713462946388,민방위대피시설
신도림3차동아아파트(301~309동 지하1~3층주차장),"서울특별시 구로구 신도림로 78 (신도림동, 신도림3차동아아파트)",36.60572780382218,126.88478509818847,민방위대피시설
회현지하쇼핑센터,"서울특별시 중구 소공로 지하 58 (충무로1가, 회현지하쇼핑센터)",36.65703153196326,126.98092581108445,민방위대피시설
상계2동 공공복합청사 지하1층,"서울특별시 노원구 상계로 118 (상계동, 상계2동복합청사)",36.75367432879709,127.06626112114856,민방위대피시설
강원학사 지하1층,"서울특별시 관악구 난곡로30길 61 (신림동, 강원학사)",36.56692531207111,126.92376818452811,민방위대피시설
