대피소명,주소,위도,경도,유형
인천1호선 계양역,,37.571449,126.73578,비상대피시설(지하철역)
3호선 연신내역,,37.619001,126.921008,비상대피시설(지하철역)
3호선 구파발역,,37.636763,126.918821,비상대피시설(지하철역)
3호선 지축역,,37.648048,126.913951,비상대피시설(지하철역)
8호선 남위례역,,37.4624,127.13977,비상대피시설(지하철역)
8호선 모란역,,37.433824,127.129837,비상대피시설(지하철역)
8호선 수진역,,37.437428,127.140722,비상대피시설(지하철역)
8호선 신흥역,,37.440918,127.147564,비상대피시설(지하철역)
8호선 단대오거리역,,37.44521,127.156866,비상대피시설(지하철역)
8호선 남한산성입구(성남법원.검찰청)역,,37.451535,127.159816,비상대피시설(지하철역)
8호선 산성역,,37.457122,127.149908,비상대피시설(지하철역)
8호선 복정역,,37.471052,127.126732,비상대피시설(지하철역)
8호선 장지역,,37.478703,127.126191,비상대피시설(지하철역)
8호선 문정역,,37.485855,127.1225,비상대피시설(지하철역)
8호선 가락시장역,,37.492888,127.118398,비상대피시설(지하철역)
8호선 송파역,,37.499703,127.112183,비상대피시설(지하철역)
8호선 석촌역,,37.505557,127.106832,비상대피시설(지하철역)
8호선 잠실(송파구청)역,,37.514692,127.104338,비상대피시설(지하철역)
8호선 몽촌토성(평화의문)역,,37.517409,127.112359,비상대피시설(지하철역)
8호선 강동구청역,,37.530341,127.120508,비상대피시설(지하철역)
8호선 천호(풍납토성)역,,37.538113,127.123254,비상대피시설(지하철역)
8호선 암사역,,37.55021,127.127562,비상대피시설(지하철역)
8호선 암사역사공원역,,37.55695,127.13702,비상대피시설(지하철역)
별내선 장자호수공원역,,37.58738,127.13794,비상대피시설(지하철역)
별내선 구리역,,37.60262,127.1407,비상대피시설(지하철역)
별내선 동구릉역,,37.61105,127.13793,비상대피시설(지하철역)
별내선 다산역,,37.62429,127.14973,비상대피시설(지하철역)
별내선 별내역,,37.64232,127.1276,비상대피시설(지하철역)
7호선 부평구청역,,37.507394,126.721599,비상대피시설(지하철역)
7호선 굴포천역,,37.506997,126.73128,비상대피시설(지하철역)
7호선 삼산체육관역,,37.506411,126.742153,비상대피시설(지하철역)
7호선 상동역,,37.505781,126.753083,비상대피시설(지하철역)
7호선 부천시청역,,37.504631,126.763538,비상대피시설(지하철역)
7호선 신중동역,,37.503048,126.77596,비상대피시설(지하철역)
7호선 춘의역,,37.503663,126.787036,비상대피시설(지하철역)
7호선 부천종합운동장역,,37.50538,126.797337,비상대피시설(지하철역)
7호선 까치울역,,37.506207,126.810939,비상대피시설(지하철역)
7호선 온수(성공회대입구)역,,37.492092,126.823023,비상대피시설(지하철역)
7호선 천왕역,,37.486637,126.838713,비상대피시설(지하철역)
7호선 광명사거리역,,37.479252,126.854876,비상대피시설(지하철역)
7호선 철산역,,37.47605,126.867911,비상대피시설(지하철역)
7호선 가산디지털단지역,,37.480338,126.882656,비상대피시설(지하철역)
7호선 남구로역,,37.486056,126.887249,비상대피시설(지하철역)
7호선 대림(구로구청)역,,37.493013,126.897075,비상대피시설(지하철역)
7호선 신풍역,,37.50008,126.90993,비상대피시설(지하철역)
7호선 보라매역,,37.499872,126.920428,비상대피시설(지하철역)
7호선 신대방삼거리역,,37.499701,126.928276,비상대피시설(지하철역)
7호선 장승배기역,,37.504898,126.93915,비상대피시설(지하철역)
7호선 상도역,,37.502834,126.94791,비상대피시설(지하철역)
7호선 숭실대입구(살피재)역,,37.496029,126.953822,비상대피시설(지하철역)
7호선 남성역,,37.484596,126.971251,비상대피시설(지하철역)
7호선 이수역,,37.485196,126.981605,비상대피시설(지하철역)
7호선 내방역,,37.487618,126.993513,비상대피시설(지하철역)
7호선 고속터미널역,,37.503367,127.005068,비상대피시설(지하철역)
7호선 반포역,,37.508178,127.011727,비상대피시설(지하철역)
7호선 논현역,,37.511093,127.021415,비상대피시설(지하철역)
